Flight_ID,Airline,Source,Destination,Date_of_Journey,Dep_Time,Duration,Total_Stops,Class,Days_Left,Price,Distance_km
2425,Go Air,Hyderabad,Mumbai,29/05/2025,10:00,2h 4m,non-stop,economy,18.0,4420.6,620
2426,Spice Jet,MUMBAI,Cochin,29-Mar-2025,4:00,2h 10m,2+ stops,Biz,47.0,18002.5,860
2427,Vistara,Hyderabad,Delhi,01/08/2025,20:00,3h 4m,,BUSINESS,58.0,24773.38,1260
2428,AIR INDIA,Mumbai,HYDERABAD,24-Oct-2025,19:00,1h 3m,2+ stops,Economy,35.0,5159.54,620
2429,AIR INDIA,Banglore,Mumbai,11/03/2025,1:00,2h 1m,non-stop,Economy,51.0,6631.49,840
2430,AIR INDIA,Delhi,Mumbai,17-Jun-2025,9:45,2h 3m,2+ stops,Economy,21.0,9513.75,1150
2431,Spice Jet,Mumbai,Bangalore,2025-04-05,10:45,1h 37m,non-stop,BUSINESS,,15768.74,840
2432,Spice Jet,Delhi,Mumbai,2025-03-29,21:30,4h 20m,2+ stops,BUSINESS,54.0,22625.08,1150
2433,IndiGo,Bangalore,Delhi,30/07/2025,13:00,6h 1m,1 stop,Biz,22.0,37080.94,1740
2434,AirAsia,Chenai,cochin,2025-08-19,19:45,3h 49m,non-stop,Economy,50.0,3279.11,500
2435,indigo,MUMBAI,HYDERABAD,12/23/2025,2:15,1h 19m,1 stop,BUSINESS,14.0,14062.62,620
2436,AIR INDIA,Banglore,Bangalore,2025-06-08,11:30,5h 57m,1 Stop,Economy,38.0,8341.68,1030
2437,IndiGo,Delhi,Kolkata,2025-07-17,11:00,1h 48m,,Biz,53.0,26580.99,1300
2438,IndiGo,Chenai,HYDERABAD,11/12/2025,3:45,2h 44m,1 stop,Business,42.0,10053.18,515
2439,GoAir,Chenai,Kolkata,11-Aug-2025,2:00,4h 28m,1 Stop,BUSINESS,33.0,25854.48,1360
2440,Air India,Bangalore,Cochin,22-Jun-2025,6:45,7h 11m,Non Stop,BUSINESS,4.0,8970.97,360
2441,indigo,Bangalore,Kolkata,05/07/2025,4:45,2h 30m,2 stops,Eco,49.0,11339.33,1560
2442,Air India,delhi,HYDERABAD,31/05/2025,20:15,1h 56m,Non Stop,Business,56.0,24034.78,1260
2443,Vistara,Kolkata,Cochin,31-Oct-2025,23:30,1h 48m,2+ stops,Biz,10.0,53202.48,1900
2444,SpiceJet,Chenai,Cochin,2025-09-23,2:00,1h 30m,2 stops,Biz,26.0,11438.74,500
2445,Air India,Hyderabad,cochin,2025-10-17,22:15,1h 59m,2+ stops,Economy,44.0,5500.54,700
2446,IndiGo,Hyderabad,Kolkata,05/27/2025,20:45,1h 4m,1 Stop,Eco,48.0,7860.86,1190
2447,,Bangalore,Mumbai,31-Jan-2025,2:30,3h 56m,2+ stops,economy,32.0,6610.48,840
2448,IndiGo,MUMBAI,Chennai,07/13/2025,9:30,1h 45m,1 stop,Biz,30.0,24952.5,1030
2449,Go Air,Hyderabad,Cochin,10/05/2025,14:15,2h 19m,2 stops,BUSINESS,10.0,14779.2,700
2450,GoAir,Chenai,Chennai,09/17/2025,22:30,2h 34m,Non Stop,Economy,53.0,7014.05,1030
2451,AirAsia,Hyderabad,Mumbai,09/13/2025,6:45,3h 22m,2 stops,economy,49.0,4015.94,620
2452,AIR INDIA,Kolkata,Delhi,15/05/2025,4:00,1h 40m,1 stop,Economy,2.0,10119.5,1300
2453,AIR INDIA,MUMBAI,Kolkata,2025-05-20,9:45,2h 6m,1 Stop,Biz,29.0,35570.88,1650
2454,IndiGo,Bangalore,Mumbai,10/03/2025,18:15,2h 38m,non-stop,economy,11.0,5972.15,840
2455,Vistara,Mumbai,Bangalore,2025-01-20,11:15,0h 46m,,economy,38.0,6524.06,840
2456,AirAsia,Bangalore,cochin,21-Sep-2025,11:00,4h 57m,1 stop,Biz,29.0,7066.37,360
2457,GoAir,delhi,Chennai,20/08/2025,20:45,4h 4m,1 stop,Biz,56.0,30234.0,1760
2458,GoAir,Chennai,Mumbai,01/09/2025,8:15,4h 21m,Non Stop,Eco,49.0,7060.96,1030
2459,Air India,Hyderabad,Delhi,01-Jun-2025,13:45,1h 42m,non-stop,Eco,57.0,9301.02,1260
2460,AIR INDIA,Bangalore,Chennai,06/29/2025,7:15,3h 25m,,Eco,44.0,2789.34,290
2461,,Chennai,Cochin,04/08/2025,1:15,7h 8m,Non Stop,Eco,1.0,4586.3,500
2462,IndiGo,Hyderabad,Mumbai,28/11/2025,9:30,2h 38m,,BUSINESS,25.0,13471.78,620
2463,Go Air,Bangalore,HYDERABAD,2025-06-04,14:45,3h 20m,Non Stop,BUSINESS,53.0,8847.32,500
2464,Go Air,Kolkata,cochin,25/02/2025,1:30,3h 18m,2+ stops,economy,8.0,13652.8,1900
2465,Spice Jet,Chenai,cochin,18/04/2025,15:00,,1 stop,BUSINESS,33.0,10305.38,500
2466,,Mumbai,Chennai,04/08/2025,15:30,1h 46m,1 Stop,Business,45.0,19222.5,1030
2467,IndiGo,Mumbai,Chennai,2025-08-31,1:00,1h 21m,1 Stop,economy,42.0,6772.35,1030
2468,Spice Jet,delhi,Chennai,17-Nov-2025,0:00,1h 5m,2 stops,Eco,58.0,12158.11,1760
2469,SpiceJet,MUMBAI,Chennai,09/11/2025,21:00,2h 48m,,Economy,5.0,8548.02,1030
2470,Vistara,Delhi,Chennai,10/21/2025,6:45,7h 39m,2+ stops,Biz,48.0,43690.62,1760
2471,indigo,Kolkata,Cochin,01/20/2025,18:15,1h 11m,1 stop,Business,46.0,40117.54,1900
2472,IndiGo,delhi,Mumbai,07/09/2025,16:00,,Non Stop,,33.0,22587.65,1150
2473,Vistara,Delhi,Kolkata,29/08/2025,4:45,0h 32m,2 stops,Eco,34.0,9736.8,1300
2474,indigo,MUMBAI,Cochin,03/06/2025,15:00,1h 56m,non-stop,Biz,55.0,16753.25,860
2475,,Kolkata,Hyderabad,06/22/2025,23:00,5h 34m,,BUSINESS,57.0,24157.77,1190
2476,GoAir,Bangalore,HYDERABAD,10/07/2025,9:30,0h 49m,,BUSINESS,36.0,9765.22,500
2477,Go Air,Banglore,Hyderabad,02/02/2025,6:30,7h 43m,,Business,6.0,10969.73,500
2478,IndiGo,Delhi,cochin,2025-05-12,16:15,2h 1m,Non Stop,Business,35.0,43462.23,2100
2479,Spice Jet,Bangalore,Delhi,06/28/2025,0:30,3h 51m,2 stops,economy,27.0,11761.52,1740
2480,indigo,Bangalore,cochin,04/29/2025,11:15,2h 15m,Non Stop,BUSINESS,6.0,7634.08,360
2481,AirAsia,Mumbai,Kolkata,08/29/2025,8:00,1h 2m,non-stop,BUSINESS,4.0,29676.55,1650
2482,Vistara,Bangalore,Cochin,04/07/2025,2:15,4h 9m,non-stop,Business,,8601.41,360
2483,SpiceJet,delhi,Bangalore,2025-07-25,16:45,1h 41m,1 stop,Business,57.0,29722.21,1740
2484,Spice Jet,delhi,cochin,2025-12-10,22:45,3h 7m,non-stop,Economy,35.0,12870.73,2100
2485,Spice Jet,Mumbai,Hyderabad,30/05/2025,8:30,7h 39m,2+ stops,Eco,1.0,5442.4,620
2486,GoAir,Banglore,HYDERABAD,11/09/2025,20:45,1h 26m,,BUSINESS,16.0,10142.59,500
2487,AIR INDIA,Chennai,Bangalore,22-Oct-2025,13:30,1h 38m,non-stop,,34.0,2227.97,290
2488,IndiGo,Chenai,cochin,11/27/2025,16:00,3h 11m,1 stop,Eco,30.0,3997.96,500
2489,Air India,Mumbai,Cochin,17/08/2025,7:00,2h 18m,,Business,29.0,21041.04,860
2490,Air India,Mumbai,Hyderabad,2025-05-24,8:15,1h 25m,2+ stops,Biz,43.0,14898.75,620
2491,GoAir,Mumbai,Chennai,2025-02-14,1:45,2h 30m,2+ stops,economy,21.0,8504.98,1030
2492,Go Air,Mumbai,Delhi,12-Dec-2025,1:45,3h 25m,2+ stops,economy,42.0,8918.53,1150
2493,indigo,Chennai,Bangalore,18-Apr-2025,22:30,1h 30m,Non Stop,Economy,36.0,2379.88,290
2494,Air India,Banglore,Chennai,12/23/2025,19:00,3h 46m,2 stops,Biz,5.0,7806.23,290
2495,indigo,Mumbai,Chennai,11-May-2025,22:00,1h 1m,2 stops,BUSINESS,41.0,21754.82,1030
2496,IndiGo,Banglore,Bangalore,2025-11-23,1:00,1h 18m,Non Stop,Biz,22.0,22008.47,1030
2497,Air India,delhi,Bangalore,19-Apr-2025,10:15,1h 26m,2 stops,Business,20.0,40716.91,1740
2498,GoAir,Bangalore,HYDERABAD,15-Feb-2025,20:15,3h 25m,2 stops,Economy,21.0,3528.6,500
2499,IndiGo,Hyderabad,cochin,2025-10-03,13:00,1h 51m,2 stops,Economy,14.0,5816.55,700
2500,Go Air,Bangalore,Cochin,05-Jul-2025,16:30,1h 33m,non-stop,Business,30.0,6507.96,360
2501,Go Air,Banglore,cochin,11/07/2025,11:15,2h 23m,,Economy,1.0,2787.95,360
2502,IndiGo,Chennai,Cochin,06/26/2025,21:00,0h 51m,1 stop,Biz,58.0,9811.56,500
2503,AirAsia,MUMBAI,Mumbai,09/09/2025,22:30,6h 37m,2+ stops,Biz,13.0,22349.66,1030
2504,AirAsia,Chenai,Cochin,27-Dec-2025,18:15,1h 55m,1 Stop,BUSINESS,13.0,9247.94,500
2505,SpiceJet,Hyderabad,Delhi,09/13/2025,9:30,2h 12m,Non Stop,Business,21.0,24782.04,1260
2506,indigo,Chenai,Kolkata,04-Jun-2025,2:30,5h 6m,1 stop,Biz,8.0,32061.55,1360
2507,GoAir,Kolkata,Cochin,06/30/2025,18:45,1h 25m,2 stops,Economy,43.0,,1900
2508,Air India,delhi,Hyderabad,14-Oct-2025,1:15,4h 55m,Non Stop,Biz,60.0,27135.19,1260
2509,AirAsia,Chenai,Chennai,2025-10-16,4:30,2h 11m,1 Stop,Business,44.0,16989.22,1030
2510,AirAsia,MUMBAI,Bangalore,10-Aug-2025,21:30,4h 3m,2 stops,Economy,44.0,6558.88,840
2511,AIR INDIA,Mumbai,Delhi,03/06/2025,12:00,1h 1m,2+ stops,Economy,36.0,9199.26,1150
2512,Air India,Chennai,Cochin,12/18/2025,3:45,4h 7m,non-stop,Eco,37.0,4143.45,500
2513,Vistara,delhi,Delhi,2025-05-26,9:30,6h 16m,Non Stop,economy,58.0,6915.09,1030
2514,SpiceJet,Mumbai,HYDERABAD,04/07/2025,12:45,3h 30m,Non Stop,Eco,8.0,4656.38,620
2515,indigo,Chenai,Kolkata,22/10/2025,20:15,3h 21m,1 Stop,Business,45.0,27682.13,1360
2516,indigo,Banglore,Hyderabad,2025-02-15,6:30,1h 34m,,BUSINESS,34.0,10498.53,500
2517,indigo,Mumbai,Cochin,2025-04-18,3:00,5h 35m,1 Stop,Business,27.0,17927.24,860
2518,Spice Jet,Chenai,Cochin,2025-05-20,6:30,2h 13m,Non Stop,economy,58.0,3150.4,500
2519,IndiGo,Bangalore,Mumbai,2025-06-13,12:45,3h 17m,2 stops,BUSINESS,51.0,18681.48,840
2520,indigo,Kolkata,HYDERABAD,26-Mar-2025,10:45,,1 stop,Business,11.0,26279.44,1190
2521,AirAsia,Kolkata,cochin,02-Apr-2025,23:00,1h 48m,non-stop,economy,53.0,11919.63,1900
2522,GoAir,Delhi,HYDERABAD,2025-04-13,15:15,3h 45m,Non Stop,Biz,55.0,21324.2,1260
2523,Air India,Banglore,HYDERABAD,16-Mar-2025,2:45,1h 50m,1 stop,economy,28.0,4041.09,500
2524,indigo,Bangalore,Cochin,21-Feb-2025,6:15,2h 25m,Non Stop,Eco,45.0,2882.68,360
2525,SpiceJet,Bangalore,Kolkata,10/06/2025,0:45,2h 34m,1 stop,BUSINESS,48.0,26523.06,1560
2526,Go Air,Hyderabad,Chennai,29-Oct-2025,17:15,1h 12m,Non Stop,Biz,30.0,9066.55,515
2527,AIR INDIA,Banglore,HYDERABAD,2025-04-04,22:30,1h 43m,2 stops,Business,29.0,12798.84,500
2528,GoAir,Bangalore,HYDERABAD,2025-03-16,23:45,1h 20m,non-stop,Economy,28.0,,500
2529,AirAsia,Hyderabad,Bangalore,04/03/2025,15:15,,Non Stop,Economy,58.0,2800.36,500
2530,AIR INDIA,Hyderabad,Cochin,10-Mar-2025,8:15,2h 1m,1 Stop,Economy,5.0,6647.36,700
2531,Spice Jet,Bangalore,Hyderabad,31-Jul-2025,14:00,2h 28m,1 stop,Eco,30.0,3428.87,500
2532,,Delhi,Bangalore,13-Aug-2025,15:45,1h 11m,Non Stop,BUSINESS,46.0,33380.17,1740
2533,SpiceJet,Kolkata,Bangalore,2025-04-16,3:45,3h 1m,Non Stop,Eco,12.0,10761.87,1560
2534,Spice Jet,Banglore,Cochin,26/08/2025,21:30,4h 10m,1 stop,Biz,9.0,6705.58,360
2535,indigo,Hyderabad,Mumbai,10-Jan-2025,18:30,1h 26m,1 Stop,Business,41.0,12525.28,620
2536,indigo,MUMBAI,Chennai,15-Apr-2025,2:30,3h 16m,1 stop,Biz,17.0,23044.86,1030
2537,Go Air,Chenai,Delhi,04-Mar-2025,3:45,3h 57m,,Economy,1.0,12978.4,1760
2538,Go Air,Mumbai,Hyderabad,21-Aug-2025,9:00,3h 19m,non-stop,Biz,32.0,12463.54,620
2539,AIR INDIA,Kolkata,Mumbai,18/09/2025,13:15,2h 13m,2 stops,Economy,40.0,12528.33,1650
2540,,delhi,Hyderabad,03-Jun-2025,7:15,6h 16m,non-stop,Biz,56.0,24806.67,1260
2541,SpiceJet,MUMBAI,Kolkata,14-Feb-2025,11:30,3h 47m,non-stop,BUSINESS,38.0,29421.81,1650
2542,Vistara,Delhi,Kolkata,2025-11-10,0:45,1h 36m,,Economy,3.0,10167.68,1300
2543,indigo,Chennai,HYDERABAD,25-Dec-2025,22:00,1h 47m,,,58.0,9386.68,515
2544,Air India,Bangalore,Kolkata,2025-07-28,1:30,,1 stop,Biz,2.0,34512.52,1560
2545,SpiceJet,MUMBAI,cochin,2025-02-07,14:45,3h 22m,2 stops,economy,7.0,7179.29,860
2546,IndiGo,Bangalore,Kolkata,08/10/2025,21:30,1h 3m,,BUSINESS,23.0,29972.72,1560
2547,Vistara,Delhi,cochin,17/10/2025,18:00,1h 36m,2 stops,Biz,56.0,47892.22,2100
2548,Air India,Kolkata,Bangalore,06/08/2025,17:15,,2 stops,economy,,12434.65,1560
2549,Vistara,delhi,Mumbai,2025-03-22,10:45,3h 32m,2 stops,BUSINESS,39.0,27285.02,1150
2550,Vistara,Bangalore,Cochin,04/22/2025,0:45,,non-stop,economy,54.0,3098.05,360
2551,SpiceJet,Kolkata,HYDERABAD,11/06/2025,8:15,0h 48m,2 stops,BUSINESS,12.0,25043.31,1190
2552,SpiceJet,Delhi,cochin,03/01/2025,21:15,3h 43m,Non Stop,Biz,36.0,40538.47,2100
2553,indigo,Bangalore,Mumbai,13/08/2025,4:30,6h 29m,2+ stops,Economy,16.0,7349.02,840
2554,IndiGo,Banglore,Mumbai,2025-04-02,1:30,4h 31m,1 stop,Biz,9.0,18725.49,840
2555,Spice Jet,delhi,Mumbai,26-Apr-2025,2:00,,2 stops,BUSINESS,54.0,25456.79,1150
2556,Go Air,Hyderabad,cochin,01-Apr-2025,0:00,3h 15m,1 stop,Business,4.0,13582.68,700
2557,Go Air,MUMBAI,Kolkata,2025-05-11,11:15,1h 51m,Non Stop,Biz,43.0,31749.09,1650
2558,IndiGo,Bangalore,Chennai,06-Mar-2025,9:45,2h 43m,non-stop,Economy,16.0,2585.66,290
2559,Air India,Hyderabad,Chennai,07/30/2025,21:30,6h 37m,Non Stop,Business,43.0,11063.45,515
2560,,Banglore,Delhi,30/11/2025,10:00,7h 57m,non-stop,Eco,1.0,14574.82,1740
2561,Spice Jet,MUMBAI,Cochin,17-Sep-2025,0:45,3h 22m,2+ stops,economy,46.0,,860
2562,Go Air,MUMBAI,Mumbai,11/01/2025,14:15,1h 21m,,economy,4.0,7178.07,1030
2563,indigo,Hyderabad,Delhi,2025-02-17,10:45,7h 4m,,BUSINESS,57.0,23023.49,1260
2564,indigo,Mumbai,HYDERABAD,24/05/2025,12:30,,2 stops,Economy,32.0,4964.95,620
2565,Spice Jet,MUMBAI,HYDERABAD,05/03/2025,1:00,0h 55m,1 stop,Eco,39.0,3995.74,620
2566,AirAsia,Kolkata,Cochin,05/03/2025,21:45,2h 12m,2 stops,Eco,19.0,13369.04,1900
2567,AIR INDIA,Kolkata,Cochin,10/02/2025,4:00,1h 22m,2 stops,Business,30.0,43784.84,1900
2568,IndiGo,Chennai,Bangalore,2025-07-19,5:30,2h 8m,,Biz,37.0,6115.68,290
2569,Spice Jet,Chennai,Mumbai,25-Mar-2025,5:45,1h 43m,Non Stop,Eco,25.0,7076.72,1030
2570,Air India,MUMBAI,Bangalore,2025-05-15,1:45,1h 11m,1 Stop,Eco,28.0,6507.6,840
2571,Air India,MUMBAI,Chennai,08/22/2025,23:00,2h 27m,non-stop,Economy,33.0,7205.49,1030
2572,Spice Jet,delhi,Delhi,10/07/2025,21:45,2h 22m,non-stop,BUSINESS,27.0,23178.48,1030
2573,AirAsia,Chenai,HYDERABAD,08/20/2025,16:00,11h 24m,Non Stop,Eco,37.0,4147.51,515
2574,Air India,Hyderabad,Delhi,10/22/2025,14:00,3h 42m,,economy,29.0,8610.67,1260
2575,AIR INDIA,Delhi,cochin,11/18/2025,0:15,2h 36m,2 stops,economy,44.0,15241.14,2100
2576,Spice Jet,Chennai,Mumbai,2025-06-15,20:45,3h 27m,2 stops,Economy,20.0,7161.93,1030
2577,Spice Jet,Mumbai,Cochin,27-May-2025,15:15,5h 42m,2 stops,BUSINESS,18.0,19769.43,860
2578,GoAir,delhi,HYDERABAD,23-Apr-2025,16:30,1h 20m,2+ stops,BUSINESS,38.0,26413.51,1260
2579,Vistara,delhi,HYDERABAD,04-Aug-2025,5:00,3h 6m,2+ stops,Economy,5.0,12029.52,1260
2580,Air India,Delhi,Cochin,2025-08-22,21:00,0h 56m,2+ stops,Eco,2.0,18079.52,2100
2581,GoAir,Chennai,Kolkata,25-Feb-2025,12:30,2h 17m,Non Stop,Business,19.0,25609.12,1360
2582,AirAsia,Delhi,HYDERABAD,2025-12-26,19:00,1h 37m,1 stop,Economy,7.0,8466.97,1260
2583,indigo,Hyderabad,Delhi,2025-04-25,10:15,1h 2m,,economy,37.0,8768.89,1260
2584,AIR INDIA,MUMBAI,Bangalore,2025-10-25,13:45,4h 2m,Non Stop,Eco,2.0,7379.0,840
2585,GoAir,Mumbai,Cochin,2025-01-05,3:45,5h 22m,1 Stop,BUSINESS,39.0,,860
2586,Go Air,Chenai,HYDERABAD,2025-09-22,10:00,4h 12m,1 Stop,Economy,39.0,3959.04,515
2587,indigo,Mumbai,Cochin,2025-01-16,7:00,3h 16m,2 stops,BUSINESS,7.0,20726.71,860
2588,IndiGo,Delhi,Mumbai,27/04/2025,19:15,4h 16m,1 Stop,Business,3.0,27367.08,1150
2589,Spice Jet,Mumbai,HYDERABAD,08/06/2025,8:45,3h 49m,1 stop,Economy,3.0,5026.97,620
2590,IndiGo,Delhi,Cochin,30-Sep-2025,15:15,2h 7m,1 Stop,Eco,2.0,16264.87,2100
2591,AIR INDIA,Chenai,Mumbai,02/06/2025,10:00,1h 42m,2+ stops,Eco,54.0,8718.79,1030
2592,IndiGo,delhi,Hyderabad,26-Aug-2025,8:00,1h 27m,2+ stops,BUSINESS,37.0,26807.82,1260
2593,,Kolkata,cochin,02/21/2025,9:15,3h 42m,Non Stop,Biz,5.0,38372.64,1900
2594,Air India,Chennai,Hyderabad,21/01/2025,1:30,1h 5m,1 Stop,Business,31.0,10907.73,515
2595,Spice Jet,Delhi,Kolkata,10-Feb-2025,14:15,3h 5m,2+ stops,BUSINESS,10.0,29891.2,1300
2596,indigo,Chenai,Mumbai,07-Oct-2025,10:00,5h 0m,non-stop,Biz,21.0,19048.85,1030
2597,Air India,Bangalore,Hyderabad,04/03/2025,18:00,1h 48m,Non Stop,Economy,45.0,3927.26,500
2598,Air India,MUMBAI,Cochin,06-Sep-2025,22:00,1h 24m,,Business,41.0,,860
2599,Vistara,Kolkata,Mumbai,05/10/2025,15:00,2h 12m,non-stop,Economy,21.0,13732.07,1650
2600,IndiGo,Kolkata,Cochin,2025-11-25,8:00,1h 18m,2 stops,BUSINESS,6.0,41945.46,1900
2601,Air India,Chenai,Mumbai,2025-08-10,13:00,2h 31m,1 Stop,BUSINESS,38.0,22527.04,1030
2602,IndiGo,Chenai,Hyderabad,2025-10-24,7:45,1h 33m,2+ stops,BUSINESS,45.0,12176.04,515
2603,GoAir,Banglore,Bangalore,11/05/2025,4:00,1h 50m,non-stop,Biz,26.0,21052.64,1030
2604,AIR INDIA,Chennai,Bangalore,2025-11-03,15:00,1h 58m,1 Stop,,7.0,2615.24,290
2605,Spice Jet,Kolkata,Delhi,08/19/2025,8:00,2h 55m,Non Stop,BUSINESS,,25036.83,1300
2606,AirAsia,Mumbai,Kolkata,09/19/2025,8:45,0h 59m,,economy,6.0,11378.84,1650
2607,AIR INDIA,Kolkata,Cochin,2025-03-05,9:30,3h 39m,,Eco,8.0,15822.08,1900
2608,GoAir,Chenai,cochin,2025-06-14,23:45,2h 30m,2 stops,Business,7.0,10897.96,500
2609,indigo,Chenai,cochin,23-Mar-2025,11:45,3h 46m,non-stop,Biz,,11223.81,500
2610,AirAsia,Bangalore,Kolkata,05/10/2025,12:00,3h 16m,2 stops,,13.0,9792.11,1560
2611,indigo,MUMBAI,Mumbai,2025-10-01,11:45,,Non Stop,economy,51.0,6699.81,1030
2612,IndiGo,Chenai,Chennai,2025-07-20,13:00,2h 10m,1 stop,economy,33.0,7649.92,1030
2613,AIR INDIA,Delhi,Bangalore,11-Jan-2025,21:30,3h 17m,,Eco,6.0,14651.57,1740
2614,Spice Jet,MUMBAI,Cochin,18-Jun-2025,2:45,,1 Stop,BUSINESS,4.0,19941.35,860
2615,Go Air,MUMBAI,Bangalore,24-Aug-2025,0:45,6h 1m,2 stops,economy,1.0,7319.26,840
2616,AIR INDIA,Kolkata,Mumbai,08/26/2025,22:00,4h 38m,1 Stop,Eco,44.0,12187.51,1650
2617,Air India,Chennai,Bangalore,2025-10-21,11:45,5h 10m,non-stop,,57.0,2840.09,290
2618,Vistara,delhi,Mumbai,01/10/2025,23:15,1h 22m,2+ stops,Business,8.0,29495.09,1150
2619,Air India,Kolkata,Cochin,2025-04-25,5:15,5h 30m,2 stops,Business,11.0,49569.14,1900
2620,,Kolkata,cochin,19-Jul-2025,9:30,0h 46m,,Biz,11.0,45825.42,1900
2621,indigo,Kolkata,Hyderabad,01/10/2025,2:00,2h 39m,2+ stops,Business,2.0,31171.87,1190
2622,Air India,Banglore,Chennai,01/07/2025,15:00,,Non Stop,Biz,24.0,6676.44,290
2623,Vistara,Chennai,Cochin,14/03/2025,19:45,8h 3m,,Business,4.0,13036.46,500
2624,Go Air,Banglore,Bangalore,07/19/2025,13:00,4h 50m,Non Stop,Biz,20.0,18183.64,1030
2625,AIR INDIA,MUMBAI,Hyderabad,18/05/2025,7:45,2h 34m,2 stops,BUSINESS,6.0,16064.17,620
2626,indigo,MUMBAI,cochin,05-Dec-2025,2:45,2h 27m,1 stop,BUSINESS,24.0,17185.29,860
2627,Spice Jet,Chennai,Delhi,03/30/2025,0:15,0h 50m,non-stop,Business,16.0,32779.32,1760
2628,Vistara,Chenai,Kolkata,08/25/2025,8:45,,2 stops,,44.0,10240.47,1360
2629,Air India,delhi,Mumbai,02/18/2025,4:00,5h 37m,2+ stops,Eco,35.0,9598.69,1150
2630,Go Air,Hyderabad,Chennai,12-Jan-2025,14:45,2h 12m,2 stops,Economy,19.0,3982.42,515
2631,Air India,Kolkata,Bangalore,2025-09-08,6:15,2h 10m,Non Stop,economy,43.0,11274.96,1560
2632,Go Air,Banglore,Hyderabad,07/13/2025,9:30,3h 46m,,BUSINESS,4.0,10438.43,500
2633,AirAsia,Bangalore,Cochin,08/03/2025,6:30,2h 22m,1 stop,Biz,36.0,7470.11,360
2634,Go Air,Kolkata,Mumbai,17/05/2025,16:30,6h 32m,non-stop,Eco,19.0,11061.04,1650
2635,Spice Jet,Kolkata,Hyderabad,22/09/2025,13:45,3h 51m,1 stop,Eco,,7951.71,1190
2636,SpiceJet,delhi,cochin,01/04/2025,0:45,5h 54m,1 stop,BUSINESS,46.0,40448.37,2100
2637,IndiGo,Bangalore,Delhi,05/22/2025,11:45,,Non Stop,Business,38.0,38058.04,1740
2638,Spice Jet,MUMBAI,HYDERABAD,06/13/2025,3:00,1h 58m,1 Stop,Business,59.0,11795.35,620
2639,IndiGo,Kolkata,HYDERABAD,29-Jan-2025,23:30,5h 2m,non-stop,economy,35.0,8219.08,1190
2640,IndiGo,Hyderabad,cochin,2025-10-21,10:00,4h 22m,Non Stop,Business,15.0,13595.76,700
2641,SpiceJet,delhi,Mumbai,02-Aug-2025,6:30,4h 22m,Non Stop,Biz,31.0,21752.17,1150
2642,Vistara,Chennai,Delhi,03/07/2025,9:00,1h 53m,,Business,18.0,42787.88,1760
2643,IndiGo,Mumbai,HYDERABAD,07/07/2025,3:00,2h 13m,2+ stops,BUSINESS,48.0,13279.43,620
2644,Go Air,Mumbai,Delhi,01/07/2025,9:45,1h 33m,2+ stops,Economy,22.0,7674.59,1150
2645,GoAir,Bangalore,Kolkata,2025-08-22,3:00,0h 47m,Non Stop,Economy,12.0,9776.52,1560
2646,Go Air,Delhi,Kolkata,20-Mar-2025,17:30,1h 47m,1 stop,Biz,12.0,28758.39,1300
2647,AirAsia,Hyderabad,Bangalore,27/01/2025,5:30,3h 17m,1 stop,Biz,17.0,10996.61,500
2648,indigo,MUMBAI,Kolkata,05/15/2025,16:45,2h 48m,,BUSINESS,34.0,32175.02,1650
2649,GoAir,Bangalore,Cochin,22-Mar-2025,7:30,3h 59m,non-stop,,45.0,2841.44,360
2650,Go Air,Banglore,HYDERABAD,20/01/2025,14:30,1h 42m,non-stop,Business,20.0,9107.84,500
2651,IndiGo,Delhi,Cochin,2025-02-16,7:00,4h 17m,,Biz,54.0,44314.77,2100
2652,IndiGo,Banglore,Bangalore,06/01/2025,8:00,1h 47m,Non Stop,economy,48.0,6937.07,1030
2653,indigo,Hyderabad,Delhi,09/03/2025,12:00,0h 39m,2 stops,Biz,41.0,27970.09,1260
2654,Air India,Kolkata,Cochin,02/10/2025,16:15,2h 46m,1 stop,economy,56.0,12149.29,1900
2655,Vistara,Delhi,cochin,01/09/2025,19:00,6h 39m,1 Stop,economy,3.0,18878.36,2100
2656,GoAir,delhi,cochin,2025-09-20,20:00,4h 15m,2 stops,BUSINESS,14.0,44241.34,2100
2657,Go Air,Hyderabad,cochin,10-Feb-2025,12:15,6h 16m,,Economy,7.0,5852.9,700
2658,Go Air,delhi,Hyderabad,2025-01-28,20:30,2h 55m,,economy,6.0,9571.49,1260
2659,,Hyderabad,Bangalore,2025-12-04,22:00,2h 5m,2+ stops,Biz,7.0,12348.73,500
2660,Vistara,Bangalore,Cochin,05/06/2025,12:15,1h 53m,,Business,11.0,8812.5,360
2661,AirAsia,Bangalore,Cochin,2025-09-23,13:00,1h 7m,Non Stop,Eco,23.0,2652.32,360
2662,Air India,Bangalore,Hyderabad,09/20/2025,7:45,2h 5m,non-stop,economy,7.0,,500
2663,IndiGo,Banglore,Kolkata,06/17/2025,6:00,5h 58m,,economy,57.0,10120.46,1560
2664,Air India,Hyderabad,Chennai,2025-06-29,8:15,0h 39m,,Eco,1.0,4191.7,515
2665,Go Air,Banglore,Kolkata,2025-02-21,9:15,1h 22m,2+ stops,economy,12.0,10662.27,1560
2666,Vistara,Hyderabad,Kolkata,07/09/2025,6:45,2h 48m,,Eco,31.0,9314.98,1190
2667,indigo,delhi,Bangalore,2025-05-20,23:00,1h 50m,1 Stop,economy,15.0,13669.39,1740
